aoi_id,year,sensor_product,status,storage_backend,asset_id,reason,source_exists,checksum_exists,product_version_recorded,native_crs_known,crop_succeeds,qa_bands_exist,target_dates_coverage_recorded,raster_integrity_checked,nodata_readable,common_support_constructible,temporal_count_computable,manifest_complete
AOI-C10,2022,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C10_2022,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C10,2022,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C10_20220720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C10_20220731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C10_20220810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C10,2023,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C10_2023,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C10,2023,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C10_2023,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C10,2023,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C10_2023,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C10,2023,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C10_20230720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C10_20230731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C10_20230810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C10,2024,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C10_2024,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C10,2024,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C10_2024,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C10,2024,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C10_2024,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C10,2024,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C10_20240720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C10_20240731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C10_20240810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C10,2025,sentinel2,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C10_2025,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C10,2025,landsat,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C10_2025,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C10,2025,modis,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/paired_observations/AOI_C10_2025,36-band AOI-year pair cube contract verified,True,True,True,True,True,True,True,True,True,True,True,True
AOI-C10,2025,fcover,READY,GEE_ASSET,projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C10_20250720;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C10_20250731;projects/qinghai-internship-fvc-models/assets/fvc_report_data/fcover_native/AOI_C10_20250810,three native-grid FCOVER assets verified,True,True,True,True,True,True,True,True,True,True,True,True
